id,latitud,longitud,address_street,plocation_id,coordinates,campus_code,institution_code,imputed
6415,-33.621354,-70.58473,Toesca 683,389,POINT (-70.58473 -33.621354),1046400001,10464,false
6416,-33.621354,-70.584732,Toesca 970,389,POINT (-70.584732 -33.621254),1046400003,10464,false
6421,-33.58544,-70.57549,Miguel Covarrubias 2811,389,POINT (-70.57549 -33.58544),1047400001,10474,false
6422,-33.58488,-70.57570648,Miguel Covarrubias 2850,389,POINT (-70.5757064819336 -33.58488082885742),1047400002,10474,false
6430,-33.608476,-70.579434,Tocornal Grez 440,389,POINT (-70.579434 -33.608476),1048700001,10487,false
6431,-33.60885,-70.57949829,Gandarillas 494,389,POINT (-70.57949829101562 -33.60884857177734),1048700002,10487,false
6437,-33.60883,-70.57202148,José Luis Coo 876,389,POINT (-70.572021484375 -33.60882949829102),1049300002,10493,false
6451,-33.58362,-70.55064,Los Loros 01410,389,POINT (-70.55064 -33.58362),1051500001,10515,false
6452,-33.58362,-70.550636,Luis Matte Larraín Oriente 2850,389,POINT (-70.550636 -33.583519),1051500002,10515,false
6511,-33.59665,-70.70407,San Jose 419,369,POINT (-70.70407 -33.59665),1060000001,10600,false
6512,-33.59724,-70.70334625,Bulnes 748,369,POINT (-70.7033462524414 -33.59724044799805),1060000002,10600,false
6516,-33.58496,-70.69615,Fontecilla 107,369,POINT (-70.69615 -33.58496),1060700001,10607,false
6517,-33.54941,-70.68180847,General Koerner 794,369,POINT (-70.68180847167969 -33.54941177368164),1060700002,10607,false
6518,-33.59559,-70.70014,Covadonga 178,369,POINT (-70.70014 -33.59559),1060800001,10608,false
6519,-33.59559,-70.700142,Arturo Dagnino 131 131,369,POINT (-70.700142 -33.59549),1060800002,10608,false
6291,-33.3819477,-70.65975,Ernesto Peña 4290,360,POINT (-70.65975 -33.3819477),1026600001,10266,false
6105,-33.48467,-70.74794,Avda. Los Pajaritos 4198,352,POINT (-70.74794 -33.48467),995300001,9953,false
6528,-33.57852,-70.68631,Avda. Lo Blanco 346  Y Anexo Calle Pedro De Mendoza 13.160 346,357,POINT (-70.68631 -33.57852),1062500001,10625,false
6529,-33.57852,-70.68631,Pedro De Mendoza 13160,357,POINT (-70.68631 -33.578423),1062500003,10625,false
6534,-33.57477,-70.68888,Las Adelfas 13084,357,POINT (-70.68888 -33.57477),1063200001,10632,false
6535,-33.57477,-70.688881,Lo Moreno 59,357,POINT (-70.688881 -33.574673),1063200002,10632,false
6537,-33.73165,-70.743,Manuel Montt 281,392,POINT (-70.743 -33.73165),1063800001,10638,false
6538,-33.73165,-70.742996,El Rodeo 16,392,POINT (-70.742996 -33.731552),1063800002,10638,false
6551,-33.727913,-70.74768,Avenida Manuel Rodriguez 865,392,POINT (-70.74768 -33.72805),1065800001,10658,false
6552,-33.73252,-70.74134064,José Joaquín Pérez 290,392,POINT (-70.74134063720703 -33.73252105712891),1065800002,10658,false
6553,-33.73056,-70.73690033,Santa María 91,392,POINT (-70.73690032958984 -33.73056030273438),1065800003,10658,false
6573,-33.631477,-70.760742,Ignacio Carrera Pinto S/n Paradero 6 Av.calera De Tango S/n,394,POINT (-70.760742 -33.631477),1068600001,10686,false
6574,-33.631526,-70.75859833,Alfonso Ruiz Tagle Av Calera De Tango Paradero 5e 0,394,POINT (-70.75859832763672 -33.63151168823242),1068600002,10686,false
6582,-33.6641,-70.92382,Balmaceda 1133,395,POINT (-70.92382 -33.6641),1069900001,10699,false
6592,-33.66528,-70.93054,Av. Bdo Ohiggins 1220,395,POINT (-70.93054 -33.66528),1071300001,10713,false
6593,-33.67849,-70.94608307,Trebulco 2851,395,POINT (-70.94608306884766 -33.67848968505859),1071300002,10713,false
6598,-33.67402,-70.9485,Bernardo Ohiggins  2900,395,POINT (-70.9485 -33.67402),1072100001,10721,false
6599,-33.66284,-70.93123627,Eyzaguirre 646,395,POINT (-70.93123626708984 -33.662841796875),1072100002,10721,false
6641,-33.56582,-70.79646,El Trebol 885,399,POINT (-70.79646 -33.56582),1077300001,10773,false
6642,-33.57921,-70.81137085,San Ignacio 1382,399,POINT (-70.81137084960938 -33.57920837402344),1077300002,10773,false
6675,-33.68749,-71.2113,Valdes 290 S/n,400,POINT (-71.2113 -33.68749),1083200001,10832,false
6676,-33.68749,-71.211304,Egaña Sector El Bajo 1057,400,POINT (-71.211304 -33.687389),1083200002,10832,false
6678,-33.68749,-71.211304,San Agustín 250,400,POINT (-71.211304 -33.68729),1083200004,10832,false
6716,-18.48215,-70.31478,21 De Mayo 829,3,POINT (-70.31478 -18.48215),1089200001,10892,false
6717,-18.48244,-70.31613922,Sotomayor 754,3,POINT (-70.3161392211914 -18.48244094848633),1089200002,10892,false
6778,-29.91498,-71.25348,Huanhuali 447 S/n,41,POINT (-71.25348 -29.91498),1115700001,11157,false
6779,-29.92996,-71.25299835,Teodosio Cuadros 854,41,POINT (-71.25299835205078 -29.92996025085449),1115700002,11157,false
6804,-32.78915,-71.19592,Blanco Encalada 186,72,POINT (-71.19592 -32.78915),1124000001,11240,false
6805,-32.78519,-71.19651794,Blanco Encalada 567,72,POINT (-71.19651794433594 -32.78519058227539),1124000002,11240,false
6910,-53.13869,-70.88911,Jose Gonzalez 229,335,POINT (-70.88911 -53.13869),1167800001,11678,false
6911,-53.1597867,-70.91175842,Jose Menendez 455,335,POINT (-70.91175842285156 -53.15978622436523),1167800002,11678,false
6967,-33.20467,-70.67336,Avenida Concepción 0115,387,POINT (-70.67336 -33.20467),1183700001,11837,false
6968,-33.20467,-70.673363,Avenida Concepcion 102,387,POINT (-70.673363 -33.204571),1183700002,11837,false
6978,-33.50816,-70.61769,Departamental 92 S/n,371,POINT (-70.61769 -33.50816),1187000001,11870,false
6979,-33.50816,-70.617691,Av Departamental 170,371,POINT (-70.617691 -33.50806),1187000002,11870,false
7055,-33.59534,-70.68642,Martin De Solis 15147,369,POINT (-70.68642 -33.59534),1207900001,12079,false
7056,-33.5949,-70.68576813,Martín De Solís 14876,369,POINT (-70.6857681274414 -33.59489822387695),1207900002,12079,false
7105,-33.58271,-70.57257,German Ebbinghauss 2976,389,POINT (-70.57257 -33.58206),1224400001,12244,false
7106,-33.58336,-70.57417297,Luis Valdés 2924,389,POINT (-70.57417297363281 -33.58335876464844),1224400002,12244,false
7107,-33.57385,-70.56372833,Los Jardines 1685,389,POINT (-70.56372833251953 -33.57392883300781),1224400003,12244,false
7108,-33.57606,-70.56632233,Avda. Gabriela Oriente 1450,389,POINT (-70.56632232666016 -33.5760612487793),1224400004,12244,false
7132,-33.02345,-71.50712,Avenida Eduardo Frei Ampl. Villa Dulce 4110,86,POINT (-71.50712 -33.02345),1233000001,12330,false
7133,-33.02355,-71.50686646,"Calle Libertad, Ampliación Villa Dulce 477",86,POINT (-71.50686645507812 -33.0235481262207),1233000002,12330,false
7170,-20.27019,-70.10227,Los Kiwis 3443,404,POINT (-70.10227 -20.27019),1256700001,12567,false
7171,-20.26903,-70.10343933,Los Tamarugos 3020,404,POINT (-70.10343933105469 -20.26902961730957),1256700002,12567,false
7335,-22.43781,-68.91227,Inca De Oro  Villa Kamac Mayu 4394,20,POINT (-68.91227 -22.43781),1285300001,12853,false
7336,-22.43983,-68.90657043,Pasaje Pocor 916,20,POINT (-68.90657043457031 -22.4398307800293),1285300002,12853,false
7409,-27.38679,-70.31109,Francisco De Aguirre 480/leonidas Pérez 2986 .,31,POINT (-70.31109 -27.38679),1311200001,13112,false
7410,-27.38679,-70.311089,Leonidas Pérez 2986,31,POINT (-70.311089 -27.38669),1311200002,13112,false
7487,-29.97705,-71.34169,Los Tulipanes 254,43,POINT (-71.34169 -29.97705),1331300001,13313,false
7488,-29.97705,-71.34169,Los Tulipanes 295,43,POINT (-71.34169 -29.976952),1331300002,13313,false
7489,-29.99188,-71.33043,Los Clarines 2201 2201,43,POINT (-71.33043 -29.99188),1331400001,13314,false
7490,-29.98347,-71.33431244,Pasaje Los Quillayes 1140 1140,43,POINT (-71.33431243896484 -29.98347091674805),1331400002,13314,false
7677,-32.74277,-70.78525,Troncal S/n S/n,74,POINT (-70.78525 -32.74277),1420200001,14202,false
7678,-32.74277,-70.785248,Calle El Rio 0,74,POINT (-70.785248 -32.742672),1420200002,14202,false
7719,-33.04939,-71.43899,Errazuriz 1027,87,POINT (-71.43899 -33.04939),1429900001,14299,false
7720,-33.04939,-71.438988,Esmeralda 1064,87,POINT (-71.438988 -33.04929),1429900002,14299,false
7735,-32.43567,-71.07857,Gabriela Mistral 212,62,POINT (-71.07857 -32.43567),1433200001,14332,false
7736,-32.43565,-71.07834625,Alonso De Ercilla 12,62,POINT (-71.0783462524414 -32.43564987182617),1433200002,14332,false
7746,-33.04671,-71.41528,Av. Los Reyes 1301 Belloto 2000 1301,87,POINT (-71.41528 -33.04671),1435900001,14359,false
7747,-33.0526,-71.41342163,Matilde 700,87,POINT (-71.41342163085938 -33.0526008605957),1435900002,14359,false
7748,-33.053535,-71.41432953,El Ocaso 651,87,POINT (-71.4143295288086 -33.05353546142578),1435900003,14359,false
6176,-33.44244,-70.71953,San German 839,381,POINT (-70.71953 -33.44244),1008900001,10089,false
7765,-33.02983,-71.49449,El Olivar Avenida Tamarugal 595,86,POINT (-71.49449 -33.02983),1438700001,14387,false
7766,-33.03025,-71.49533844,Avenida Tamarugal 575,86,POINT (-71.4953384399414 -33.03025054931641),1438700002,14387,false
7792,-33.0392035,-71.40554414,Av. Gomez Carreño 593,87,POINT (-71.40554414 -33.0392035),1445300001,14453,false
7793,-33.0392035,-71.40554,Av.gómez Carreño 605,87,POINT (-71.40554 -33.039104),1445300002,14453,false
7833,-32.77563,-71.53282,Gral.baquedano 945,88,POINT (-71.53282 -32.77563),1452600001,14526,false
7834,-32.80176,-71.5318985,Santa Filomena 3502,88,POINT (-71.53189849853516 -32.80176162719727),1452600002,14526,false
7871,-33.04318,-71.43469,Freire 1315,87,POINT (-71.43469 -33.04318),1459900001,14599,false
7872,-33.04341,-71.43437195,Galleguillos 1467,87,POINT (-71.43437194824219 -33.04341125488281),1459900002,14599,false
7880,-33.01326,-71.50215,"Manuel Guerrero 2560, Paradero 8 Achupallas S/n",86,POINT (-71.50215 -33.01326),1461600001,14616,false
7881,-33.014892,-71.50175476,Manuel Guerrero 58,86,POINT (-71.50175476074219 -33.014892578125),1461600002,14616,false
7882,-33.003454,-71.50597382,Dionisio Hernández 14,86,POINT (-71.50597381591797 -33.00345230102539),1461600003,14616,false
7894,-33.04698,-71.45019,Los Carrera 177-185  -  0251 Quilpue S/n,87,POINT (-71.45019 -33.04698),1464200001,14642,false
7895,-33.04698,-71.450188,Avenida Los Carrera 251,87,POINT (-71.450188 -33.046883),1464200002,14642,false
7990,-33.05002,-71.44034,Covadonga 951,87,POINT (-71.44034 -33.05002),1479000001,14790,false
7991,-33.05002,-71.440338,Cumming 1039,87,POINT (-71.440338 -33.049919),1479000003,14790,false
8028,-32.80761,-71.22923,Bolonia Calle Dos -102 102,78,POINT (-71.22923 -32.80761),1484800001,14848,false
8029,-32.80761,-71.229233,Población Bolonia Calle 2 136,78,POINT (-71.229233 -32.80751),1484800002,14848,false
8041,-32.9241,-71.51954,Calle 5 650,83,POINT (-71.51954 -32.9241),1486600001,14866,false
8042,-32.92139,-71.51867676,Avenida Maroto 630,83,POINT (-71.5186767578125 -32.92139053344727),1486600002,14866,false
8058,-32.84247,-70.96198,Manuel Montt 20,75,POINT (-70.96198 -32.84247),1488500001,14885,false
8059,-32.8403,-70.94850922,Alcides Vargas 390,75,POINT (-70.9485092163086 -32.84030151367188),1488500002,14885,false
8165,-34.29036,-71.31149,Bernardo O`higgins Nº 942 S/n,119,POINT (-71.31149 -34.29036),1562400001,15624,false
8166,-34.29036,-71.311493,Bernardo O`higgins 895,119,POINT (-71.311493 -34.29026),1562400002,15624,false
8338,-34.98561,-71.21508,Avenida Rauquen 2151,140,POINT (-71.21508 -34.98561),1641500001,16415,false
8339,-34.98594,-71.21559143,Camino A Zapallar 0,140,POINT (-71.21559143066406 -34.98593902587891),1641500002,16415,false
8351,-35.43856,-71.66761,12 1/2 Sur-b 765,150,POINT (-71.66761 -35.43856),1644600001,16446,false
8352,-35.442681,-71.6679306,16 Sur 765,150,POINT (-71.66793060302734 -35.44268035888672),1644600002,16446,false
8353,-35.44258,-71.66771698,1 Oriente 1 Poniente 12 1/2 Sur  `b` 765,150,POINT (-71.66771697998047 -35.44258117675781),1644600003,16446,false
8356,-34.99575,-71.24856,Pajarito 676,140,POINT (-71.24856 -34.99575),1645200001,16452,false
8357,-35.16502,-71.1322937,Campus Cordillera 1,140,POINT (-71.13229370117188 -35.16501998901367),1645200002,16452,false
8366,-35.43741,-71.65362,5 Oriente Con 20 Norte S/n,150,POINT (-71.65362 -35.43741),1646100001,16461,false
8367,-35.3996,-71.65151978,5 Oriente 20 Y 21 Norte 3120,150,POINT (-71.65151977539062 -35.39960098266602),1646100002,16461,false
8406,-34.98074,-71.25215,Bombero Garrido 1173,140,POINT (-71.25215 -34.98074),1654100001,16541,false
8407,-34.98102,-71.25195313,Bombero Garrido 1168,140,POINT (-71.251953125 -34.98102188110352),1654100002,16541,false
8472,-35.42353,-71.66975,"3 Norte, Esquina Diagonal Isidoro Del Solar 490",150,POINT (-71.66975 -35.42353),1662700001,16627,false
8473,-35.42253,-71.67047119,4 Poniente 1431,150,POINT (-71.67047119140625 -35.42253112792969),1662700002,16627,false
8474,-35.4283575,-71.62358856,5 Norte 31 Y 31 1/2 Oriente 0,150,POINT (-71.62358856201172 -35.4283561706543),1662700003,16627,false
8484,-35.59116,-71.72745,Pulluquen 2335,168,POINT (-71.72745 -35.59116),1664400001,16644,false
8485,-35.58848,-71.73792267,Serrano 967,168,POINT (-71.73792266845703 -35.58848190307617),1664400002,16644,false
8522,-34.942741,-71.202846,"Fundo Santa Teresa Hijuela 2 Sitio 2, Sarmiento, Curico S/n",140,POINT (-71.202846 -34.94295),1669500001,16695,false
8523,-34.985213,-71.232895,Carrera 65,140,POINT (-71.232895 -34.984833),1669500002,16695,false
8831,-36.74035,-72.29967,Domingo Santa Maria 460 Bulnes S/n,187,POINT (-72.29967 -36.74035),1772500001,17725,false
8832,-36.74035,-72.299667,Carlos Condell 659,187,POINT (-72.299667 -36.74025),1772500002,17725,false
8865,-36.91152,-73.02907,Lautaro 185,215,POINT (-73.02907 -36.91152),1777900001,17779,false
8866,-36.94668,-73.01393127,O`higgins 2241,215,POINT (-73.01393127441406 -36.94667816162109),1777900003,17779,false
8906,-36.7152,-73.112396,Anibal Pinto 332,217,POINT (-73.112396 -36.715199),1783300001,17833,false
8907,-36.76862,-73.07585144,Vasco Nuñez De Balboa 5820,217,POINT (-73.07585144042969 -36.76861953735352),1783300002,17833,false
8954,-36.62384,-72.07717,Torres Del Paine 1515 Villa Monterrico S/n,175,POINT (-72.07717 -36.62384),1789500001,17895,false
8955,-36.62394,-72.07714844,Torres Del Paine 1515,175,POINT (-72.0771484375 -36.62393951416016),1789500002,17895,false
9121,-37.72021,-72.25023,Avenida Matta 150,207,POINT (-72.25023 -37.72021),1818400001,18184,false
9122,-37.72098,-72.24970245,Unzueta 14,207,POINT (-72.24970245361328 -37.72098159790039),1818400003,18184,false
9135,-36.74489,-72.47542,José Miguel Carrera 315,188,POINT (-72.47542 -36.74489),1819900001,18199,false
9136,-36.75797,-72.47940826,Camino A Cerro Negro Km 1 1,188,POINT (-72.47940826416016 -36.75796890258789),1819900002,18199,false
9151,-36.73875,-72.30477,Arturo Prat 469,187,POINT (-72.30477 -36.73875),1821600001,18216,false
9152,-36.73918,-72.30413818,Victor Bianchi 995,187,POINT (-72.30413818359375 -36.73918151855469),1821600002,18216,false
9227,-37.81369,-72.68048,Avenida Ohiggins 2165,235,POINT (-72.68048 -37.81369),1997200001,19972,false
9228,-37.81338,-72.68039703,Caupolican 579,235,POINT (-72.6803970336914 -37.81338119506836),1997200002,19972,false
9428,-33.61669,-70.61164,Avenida Eyzaguirre 3451,389,POINT (-70.61164 -33.61669),2029800001,20298,false
9429,-33.61425,-70.61564636,Avenida Chiloé 500,389,POINT (-70.61564636230469 -33.61425018310547),2029800002,20298,false
9431,-33.114423,-71.565462,Novena 880,85,POINT (-71.565462 -33.114423),2030000001,20300,false
9432,-33.119131,-71.5681076,Cuarta Del Sur 589,85,POINT (-71.56810760498047 -33.1191291809082),2030000002,20300,false
6241,-33.43702,-70.75238,Av. La Estrella 1116,383,POINT (-70.75238 -33.43702),1018700001,10187,false
9565,-33.97799,-70.70718,Avenida Luco 423-b,105,POINT (-70.70718 -33.97799),2046000001,20460,false
9566,-33.97799,-70.707176,Avenida Luco 495,105,POINT (-70.707176 -33.97789),2046000002,20460,false
9779,-39.82272,-73.23893,Baquedano 656,271,POINT (-73.23893 -39.82272),2201400001,22014,false
9780,-39.8251,-73.23699951,8 De Octubre 1756,271,POINT (-73.23699951171875 -39.82509994506836),2201400003,22014,false
9821,-40.5828554,-73.0954353,Manuel Rodríguez 1545,288,POINT (-73.0954353 -40.5828554),2211400001,22114,false
9822,-40.5828554,-73.095436,Guillermo Hollstein 635,288,POINT (-73.095436 -40.582756),2211400002,22114,false
9989,-41.64153,-73.19935,"Ruta V 85 Km.17 Sector La Campana, Almirante Latorre 310 S/n",297,POINT (-73.19935 -41.64153),2240800001,22408,false
9990,-41.64153,-73.199348,Almirante Latorre 310,297,POINT (-73.199348 -41.64143),2240800002,22408,false
10216,-40.30024,-73.08337,Los Carrera 387,285,POINT (-73.08337 -40.30024),2274300001,22743,false
10217,-40.29847,-73.07594299,Caupolican 967,285,POINT (-73.07594299316406 -40.29846954345703),2274300002,22743,false
10243,-45.57737,-72.05369,Bilbao 1511,321,POINT (-72.05369 -45.57737),2420600001,24206,false
10244,-45.58301,-72.03536224,Presidente Errazuriz 2834,321,POINT (-72.03536224365234 -45.58301162719727),2420600002,24206,false
10260,-45.57634,-72.058479,Almirante Simpson 2530,321,POINT (-72.058479 -45.57634),2423100001,24231,false
10261,-45.57634,-72.058479,Las Quintas 343,321,POINT (-72.058479 -45.576241),2423100002,24231,false
10283,-53.14302,-70.90201,Manantiales 1027,335,POINT (-70.90201 -53.14302),2430700001,24307,false
10284,-53.14302,-70.902008,Otto Maggens 498,335,POINT (-70.902008 -53.142921),2430700002,24307,false
10285,-53.16666,-70.91144,21 De Mayo 1430,335,POINT (-70.91144 -53.16666),2431100001,24311,false
10286,-53.16666,-70.911438,Chiloe 1545,335,POINT (-70.911438 -53.166561),2431100002,24311,false
10469,-33.45976,-70.75293,Av.laguna Sur 8543,383,POINT (-70.75293 -33.45976),2488900001,24889,false
10470,-33.46235895,-70.752632,Avenida La Estrella 205,383,POINT (-70.752632 -33.46236),2488900002,24889,false
10471,-33.61453,-70.56963,Carlos Aguirre Luco 0223 (sede Central) 0223,389,POINT (-70.56963 -33.61453),2489200001,24892,false
10472,-33.6198995,-70.58999634,Calle Ejército Libertador 0819 819,389,POINT (-70.58999633789062 -33.61989974975586),2489200002,24892,false
10474,-33.58322,-70.57257,German Ebbinghaus 2944,389,POINT (-70.57257 -33.58322),2489400001,24894,false
10475,-33.58592,-70.57465363,Luis Matte Larrain 531,389,POINT (-70.57465362548828 -33.58591842651367),2489400002,24894,false
10507,-33.59659,-70.62137,"Av, La Primavera 03187",378,POINT (-70.62137 -33.59659),2495600001,24956,false
10508,-33.59659,-70.621368,La Primavera 2955,378,POINT (-70.621368 -33.596489),2495600004,24956,false
10563,-33.57508,-70.55671,Gabriela Oriente 02590,389,POINT (-70.55671 -33.57508),2505900001,25059,false
10564,-33.57493,-70.55905151,Gabriela Oriente 2600,389,POINT (-70.55905151367188 -33.57492828369141),2505900002,25059,false
10641,-33.53823,-70.57719,Costa Rica 9342,359,POINT (-70.57719 -33.53823),2519900001,25199,false
10642,-33.53605,-70.57823944,Costa Rica 9109,359,POINT (-70.57823944091797 -33.53604888916016),2519900003,25199,false
10677,-33.55428,-70.67198,Alejandro Guzman 55,357,POINT (-70.67198 -33.55428),2525600001,25256,false
10678,-33.55186,-70.67613983,Luis Barros Borgoño 188,357,POINT (-70.67613983154297 -33.55186080932617),2525600002,25256,false
